リスト名,担当名,パスアポ,会社名,HP,HPリンク,説明,説明リンク,電話番号,代表者,リストランク,アポ獲得,アプローチ内容,見込み,アプローチ備考,次回アプローチ日,地域,業種,従業員数,リストアップ担当者,条件NG,リストアップ更新日,調査,行動履歴チェック,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,渡邊,,伊那燃料,inanen.co.jp,inanen.co.jp,,https://www.voice-report.jp/report/2022_1200th_108/,0265-72-4131,唐澤 幸利,,,社長NG,,"1/16
1/28
2/13
2/20
2/27　16:00改め",3/12,長野県伊那市,石油、石炭、エネルギー,27,,FALSE,,,5,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,渡邊,,小城製粉株式会社,kojoseifun.co.jp,kojoseifun.co.jp,,https://www.voice-report.jp/report/2022_1200th_208/,0996-22-4161,能勢 勝哉,,,社長NG,,"12/22午前中
１２・１７受付に取材と伝えた。微妙。",,鹿児島県薩摩川内市,食品／食料品製造,41,,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,渡邊,橋爪,サンライズ鉄工株式会社,sunrise3.com,sunrise3.com,,"【bplatzインタビュー】
https://bplatz.sansokan.jp/archives/14442

【アクサ生命】
https://www.voice-report.jp/report/2022_1200th_167/",072(965)3755,岡林 一郎,A,,受付NG,C,"3/19
3/5 予定不明
3/3 予定不明
12/19,1/14,23",3/26,大阪府東大阪市,鉱業，採石、金属、鉄鋼,25,,FALSE,,,4,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,峰尾,,システム開発株式会社,syskai.jp,syskai.jp,,https://www.voice-report.jp/report/pre_150/,0270-62-5543,狩野 弘幸,,,追客,,"12/19不在　12/22出社予定
群馬に11/13の対面アポが欲しいので橋爪がアプローチします
3・30　40代女性　1630
3・30　40代女性",,群馬,コンピューターソフトウェア,41,,FALSE,,,4,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,渡辺,,株式会社 都築産業,tsuduki-ind.com,tsuduki-ind.com,,https://www.voice-report.jp/report/pre_141/,058-397-1001,都築 つづき力,,,担当NG,,"渡辺さんが担当で、確認の電話。
2/13",2/27,岐阜県羽島市,生産用／業務用機械器具,43,,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,渡辺,,小林酒造株式会社,kitanonishiki.com,kitanonishiki.com,,https://www.voice-report.jp/report/2025_5430001047281/,0123-72-1001,小林米三郎,,,担当NG,,総務部堀田様宛に,,北海道,飲食料品（食品、飲料）,28,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社昭栄精機,https://shoeiseiki.jp/corp/,https://shoeiseiki.jp/corp/,,https://www.voice-report.jp/report/2025_4090002004631/, 055-275-3030,佐藤元章,,,社長NG,C,"7/30 不在　来週まで不在
１・３０不在",,山梨県中巨摩郡,生産用／業務用機械器具,40,松永,FALSE,2026/1/28,,2,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社夏目 -,natsume-net.co.jp,http://www.natsume-net.co.jp/,,http://www.natsume-net.co.jp/news/2025/10/363/,026-228-2621,夏目,,,追わない,B,"３・６だるそうな感じだった。かけない。
３・４全然いない
２・２７不在。
２・２０担当不在
２・１８担当不在
２・１７担当不在
２・１６不在。担当者のほうがつながりそう。
２・１０終日不在
２・９外出
2/5来客中
2/2　不在
1/30不在　
2/2午前中
１・２６不在。
１・２２不在。
12/19不在
１２・１７不在。
午前中",2026/03/06,長野県長野市,繊維・織物,27,,FALSE,,,18,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,ネットレックス,netreqs.co.jp,netreqs.co.jp,,https://www.voice-report.jp/report/2024_6010601026825/,03-5801-9815,金子 伸幸,,社長アポ,追客,A,"2/13 10:00～対面アポ
２・４アポ死ぬほどやさしい社長
１・３０会議中
1/8 お戻りならず。明日午後
１６：００～１６：３０改め
12/19不在
１２・１７不在",,Tokyo,情報通信、電話,51,,FALSE,,,7,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,菊川鉄工,kikukawa-tekkou.com,kikukawa-tekkou.com,,https://www.voice-report.jp/report/2022_1200th_205/,099-258-1231,菊川　陽一郎,,,ナーチャリング,C,"3/26　社長出張中
３・３担当不在。
２・１６全然いない
２・９出張週後半にもどる
1/30　出張
１・２３不在。担当も社長。12/19不在
１２・１７不在くせ受付
1/30出張",2026/04/03,鹿児島県鹿児島市,機械,29,,FALSE,,,8,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,スガナミ物産株式会社,suganami.group,suganami.group,,https://www.voice-report.jp/report/2023_21/,084-941-1977,三上,,,担当NG,A,"1/16 健康経営責任者の取材×営業×
12:00。管理部での打ち合わせ。社長もしかしたら出るけど担当者へのアプローチも検討。１・９改め。12/25不在
12/19不在
１２・１７不在。受付感じいい。ＨＰぱっと見規模でかそうだが６０名なのでアプローチ可。",,広島県福山市,卸売,60,,FALSE,,,4,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,近野,原田株式会社,saga-harada.jp,saga-harada.jp,,https://www.voice-report.jp/report/2023_135/,0952-30-6001,原田 一秀,,,ナーチャリング,B,"3/26　社長じゃないとわからない　社長予定不明
２・１６出入り激しい。不在
２・９不在。
２・５社長お休み健康経営担当もいない。夕方がいいか。
1/30健康経営担当　豊洲市場
1/28 不在
１・２６不在。
１・２３不在。担当不明。
１・１６不在。受付いい感じ。
１・９改め。いるかわからない。
12/19不在",,佐賀県佐賀市,パルプ、紙、紙加工品、木製品,54,,FALSE,,,11,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社アキタ製作所,akitamfg.jp,akitamfg.jp,,https://www.voice-report.jp/report/2021_800th_204/,0982-52-6251,秋田　祥典,,,不通リスト,A,"1/8 今日は会議入っちゃった。来週ならいる
１６：１５。",,宮崎県日向市,機械,27,,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社東和,towauto.jp,towauto.jp,,"【サントリーウェルネス】
https://www.suntory-kenko.com/company/interview/0245.html",新城 浩司,0980-75-3010,,,社長NG,B,"３・３社長確認の上取材NG
2/27　出張中　来週改め
１５：００
２・１８　連絡とってみて折返し。ごぶごぶ
１５：００いい感じ",,沖縄県宮古島市,自動車整備,15,仲山,FALSE,2026/02/17,,5,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,小浜製鋼株式会社,obamarope.co.jp,http://www.obamarope.co.jp/comp.html,,２０２３年健康経営優良法人認定,（0770）56－1234,澤田　 幸弘,,,担当NG,B,"１・２３改め。
１・１６担当者打合せ中。
1/8１７：００改め→代表不在　
12/19不在　
12/22出社予定
１２・１７出張。受付感じいい",,福井県,繊維・織物,50,,FALSE,,,6,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,有限会社渡邊水産,watasui9899.com,watasui9899.com,,https://lp.press-room.cloud/presskit/company/detail?accountId=1271,0853-22-6555,岩田,,社長アポ,日程調整中,A,"３・２４出張今週戻りなし
３・６帰ってこない
３．３、３・４両日不在
１６：００
２・２７出張
２・２０多忙
２・９喪中今週・来週アプローチしない。
２・４メール確認促した。出張前で忙しいとのこと。
１・２９ほぼアポ。社長と話した。メールで日程調整。
12/19不在　r-iwata@watasui9899.net",,島根県出雲市,漁業、水産,43,,FALSE,,,10,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社フクテコ,fukuteko.jp,fukuteko.jp,,https://www.voice-report.jp/report/2024_8280001002877/,0852-52-2398,福頼　弘樹,,,社長NG,B,"２・４即断られ切られた。追わない。
無料体験軸にもう一度アタック。取材、営業×",,島根県松江市,鉱業，採石、金属、鉄鋼,31,,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,広友物産株式会社,koyou-bussan.co.jp,koyou-bussan.co.jp,,"【スポーツエールカンパニー　取組事例】
chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.mext.go.jp/sports/content/20241226_spt_kensport01-300000816_02.pdf


【健康経営活動】
https://www.koyou-service.co.jp/news/857/",03-3587-1211,梅木,,,担当NG,B,"２・５担当原田様断り。あまり健康経営に力を入れているわけではない。
１・２９担当休み。
１・２８不在。おそらく社長秘書につながれるので健康経営担当に問い合わせ。",,東京都港区,小売,20,,FALSE,,,3,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,日本精機株式会社,dokurovalve.co.jp,https://www.enginevalve.co.jp/japanese/,,https://www.enginevalve.co.jp/japanese/sdgs/20210128-43/,06-6753-0881,髙橋　祐子,,,受付NG,C,"２・５取材用件伝えたらすぐにNG
１・２９不在。",,大阪府大阪市生野区,電気機械器具／電子部品・デバイス・機器製造,48,,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,三ツ和工業有限会社,mituwa-k.com,mituwa-k.com,,https://www.voice-report.jp/report/2024_1240002029467/,0823-70-4097,角一　竜司,,,受付NG,C,"リスト重複
１２・１７不在。年明け。",,広島県東広島市,鉱業，採石、金属、鉄鋼,32,,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社セーブ,savecom.co.jp,savecom.co.jp,,https://www.voice-report.jp/report/2024_7390001007643/,0235-24-7116,成澤　正一,,,社長NG,C,"3/26　社長接続（取材NG＋ガチャぎり）
１・２８メール届いているから必要な時に連絡する。
１・２３担当不在。メールの返信まだなし。取材はNGサービスはすぐに導入する意欲はないが、資料送ってくれたら周知はするとのこと。info@savecom.co.jp 小田様",,山形県鶴岡市,コンピューターソフトウェア,11,,FALSE,,,3,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,阪急阪神リート投信株式会社,hhram.co.jp,https://www.hankyuhanshinreit.co.jp/,,https://kenkatsu10.jp/post-1333/,06-6376-6821,岡﨑 豊茂,,,担当NG,B,"２・４必要ないNG
2/2　社長・担当者出社予定",,大阪府大阪市北区,投資管理,41,,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,石田工業株式会社,ishidakougyou.com,ishidakougyou.com,,"【アクサ生命】
https://www.voice-report.jp/report/2022_1000th_80/",06－6781－4841,石田 重央,,,不通リスト,C,"12/19　不在
１２・１７不在。微妙",,大阪府東大阪市,化学,13,,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社ロンバード,lombard.co.jp,lombard.co.jp,,https://www.lombard.co.jp/best_venture_2026/,03-3779-7700,平野 隆之,,,追客,C,"３・２７不在
２・１６不在。微妙
２・９不在
２・４終日不在。予定は伝えられない。
１・２９不在。すごいベンチャーの社員さんの働き方が聞きたい。",,東京都品川区,プロフェッショナルトレーニング・コーチング,40,,FALSE,,,5,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社福沢ビデオプランニング,fvp-video.com,fvp-video.com,,"【アクサ生命】
https://www.voice-report.jp/report/2021_800th_129/

【健康寿命をのばそう！アワード】
chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.smartlife.mhlw.go.jp/pdf/award/award_08_01.pdf",,,,,追わない,C,hpメンテナンス,,大阪市東成区,映画,10,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社シーエスエー,raiden.co.jp,raiden.co.jp,,https://www.raiden.co.jp/recruit/archives/45,0853-22-4114,和田 正志,,,担当NG,,,,島根県出雲市,会計・経理,51,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社ゲンキの平和堂,genki-heiwado.com,genki-heiwado.com,,株式会社ゲンキの平和堂 | 健康経営アクサ式 - みんなと会社の未来を健康に。,04-7137-7112,辻村 康,,,追わない,C,"社長が出社しない人。12/19不在
１２・１７不在　取材の件受付に伝え、折り返します。",,千葉県柏市,環境サービス,60,,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社トラヤ,toraya.ne.jp,toraya.ne.jp,,https://toraya.ne.jp/company/,0479-22-3515,遠藤 雄太,,,受付NG,B,"1/30 取材×
１３：３０１・２８不在。
１・２６不在。出たり入ったり。
１・２３不在。
１・１６不在。
12/19不在　
12/22午前中
１２・１７不在。受付はいい感じ。",,千葉県銚子市,事務用品・機器,33,,FALSE,,,8,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,佐藤産業株式会社,cubeplus.work,cubeplus.work,,https://cubeplus.work/2025-%E5%81%A5%E5%BA%B7%E7%B5%8C%E5%96%B6%E5%84%AA%E8%89%AF%E6%B3%95%E4%BA%BA%E3%81%AB%E8%AA%8D%E5%AE%9A%E3%81%95%E3%82%8C%E3%81%BE%E3%81%97%E3%81%9F/,053-461-5335,佐藤正基,,,追わない,C,２・４受付うざすぎ。１・２９社長も担当も不在。,,静岡県浜松市,建築／設計,44,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,東亜成型株式会社,toaseikei.com,toaseikei.com,,"【bplatzインタビュー】
https://bplatz.sansokan.jp/archives/15249

【PRタイムズ】
https://prtimes.jp/main/html/rd/p/000002773.000005180.html

【ツギノジダイ】
https://smbiz.asahi.com/article/14379224",06-6474-5688,浦竹 重行,,,受付NG,,"２・９断るように言われた
２・５社長出たり入ったり
２・４受付おばさんに色々聞かれた。ネガなし。
１・３０不在",,大阪府大阪市西淀川区,電気機械器具／電子部品・デバイス・機器製造,20,,FALSE,,,4,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社LIVENT,livent.co.jp,livent.co.jp,,https://livent.co.jp/2020/03/26/kenko-keiei/,03-6423-0575,三上力央,,,受付NG,B,"２・１０大田区から品川区に移って健康経営の整理がついてないため取材は受けられない。
２・９ずっと不在
２・４不在やる気なさそうな受付",,東京都品川区,人材・派遣サービス,50,,FALSE,,,3,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社岐阜機工,baseconnect.in,baseconnect.in,,https://www.voice-report.jp/report/2025_9200001026040/,0576-54-1124,井戸 忍,,,追客,B,"次回担当者へ
４・７担当社長不在
４・２終日外出
３・３１不在
３・２７不在
３・２４終日不在
12月以降 12/15以降",2026/04/09,岐阜県下呂市,公益事業（電気、ガス、水道など）,18,,FALSE,,,7,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社　浜野製作所,hamano-products.co.jp,hamano-products.co.jp,,"スミファで地域工業の活性化にご尽力、おもてなし企業認定もあり。
https://betsushiten.com/news/976/index.html",03-5631-9111,"浜野慶一会長
小林亮社長",C,,資料送付,B,"３・４前田が出たら問い合わせフォームに回される。
３・３来客対応
２・２７来客対応で捕まらず
２・１８タイミングないため問フォーム
２・１７不在
２・１６来客対応
2/13　不在
２・９会長不在。社長にアプローチ
２・４不在　受付による
１・１６問い合わせに回される。
１２・１５以降。
10/2 調べてくれる",,東京都墨田区,機械,48,,FALSE,,,12,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,仲山,,株式会社リーズ,leads.co.jp,leads.co.jp,,https://women-wellness.metro.tokyo.lg.jp/examples/35/,042-351-0224,長岡 誠治,,,追客,B,"いったん折返し待ちでいいか。
１・２６不在。受付の人は社長に伝えてくれてる。
１・２３折返し待ち。
１・１６不在。
１２・１０取材の旨伝えた。
折返し待ち。２番。",,東京都府中市,保険,13,,FALSE,,,6,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,中尾,,税理士法人いぶき会計,ibuki-accounting.com,ibuki-accounting.com,,https://jws-japan.or.jp/whitecareer/white_company/7418,,,,アポ獲得,アポ獲得,,若狭様　秘書　wakasa,,4月以降,会計・経理,10,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,中尾,,株式会社 Aphros Queen,aphros-queen.co.jp,aphros-queen.co.jp,,https://hatarakigai.info/ranking/certified_companies/1101_740.html,,,,,追客,,15時,,東京都,化粧品,31,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,中尾,,東京カラーフォト・プロセス株式会社,cloud-nine.co.jp,cloud-nine.co.jp,,http://s-comm.co.jp/a/archives/2328,03-6265-3095,髙木 尚之,,,追客,,2025/11/13、14,,東京都新宿区,グラフィックデザイン,47,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,中尾,,シェイプウィン株式会社,shapewin.co.jp,shapewin.co.jp,,"https://prtimes.jp/main/html/rd/p/000000041.000060077.html

モバイル・クラウド製品をもつIT企業のためのマーケティング企画会社 マスコミ露出によるブランディング〜トレたま、日経MJ、Yahoo!ニュースなどに露出！ マーケティングコンサル：PRでのブランディングとWEBでのアナログマーケティングを実施！メディア露出、販路拡大、WEBプロモーション、代理店構築、ホームページ制作。",,,,,不通リスト,,10/31,,Tōkyō-to,プロフェッショナルトレーニング・コーチング,10,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,中尾,,株式会社リッチロード,richroad.co.jp,richroad.co.jp,,"http://s-comm.co.jp/a/archives/2267

ご覧いただきまして誠にありがとうございます♪ リッチロード不動産投資では、投資の手段として不動産投資をオススメしております。 【リッチロード不動産投資】のお客様の過半数は、初心者から始められたお客様です。 お客様の中には、主婦の方・ＯＬの方もいらっしゃいます！ よくご質問をいただきますご内容を下記に記載させていただきます！ 1.専業主婦なのですが、主婦でもローンを組めたりしますか？ A.専業主婦の方でも、ご自宅や収益不動産を共同担保にして、ローンを組むことができる銀行...",,,,,受付NG,,11/6,,東京都新宿区,不動産,36,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,中尾,坂上,NSK株式会社,nsk-net.co.jp,nsk-net.co.jp,,"【guppy導入企業事例】
https://www.guppy.healthcare/case/2766469/",03-5213-1501,にった hosono@cs-core.jp,,,資料送付,B,"2/19　問い合わせフォームから資料送付
2/17　社長・担当者不在
2/10 着拒803
2/9　不在　
2/5 、1/30 終日不在
1/9,14 感じは良いが予定不明",,Tokyo,建設 NGじゃない,10,,FALSE,,,6,,,,,,,,,,,,,,,,,,,,,,,
2025/06/07,中尾,,HURANG,hu-rang.com,hu-rang.com,,"オーラン公式アカウント ～あらゆる企業に人という解決策を～ ／弊社はIT・Web制作＆SESの会社です／Webデザイナー・ディレクター等案件多数／正社員・フリーランスの方募集中 ／とてもアットホームな会社です！皆さんのご連絡をお待ちしております。

https://note.com/hurang/n/nc2a22768a9ca",,,,,受付NG,,直接無理,,Tokyo,コンピューターソフトウェア,10,,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
